ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,20.733,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,27.274,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,26.247,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,30.29,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2019,-2.788,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2019,18.64,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2019,35.159,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2019,10.332,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,22.382,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,29.733,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,28.529,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,33.288,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2018,6.862,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2018,25.348,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2018,31.701,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
India,EFT - Encuesta Periódica de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2018,11.68,,,Moneda: IND - Rupia india (INR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,6.99,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,16.136,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,10.924,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,17.704,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,8,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,21.21,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,18.687,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,1.305,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,6.814,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,9.431,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,21.236,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,6.933,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,26.064,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,-1.327,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,-3.637,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,-6.657,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,11.921,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,25.681,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2021,-9.974,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2021,4.301,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2021,8.346,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,9.859,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,8.835,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,15.237,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,34.888,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2020,10.593,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2020,14.836,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2020,13.78,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,12.425,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,16.073,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,20.647,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,28.663,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,17.53,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,28.16,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,8.266,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,12.029,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,14.569,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,23.097,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,32.891,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2018,4.226,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2018,44.026,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2018,3.646,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,-10.74,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2017,-6.796,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2017,-18.199,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2017,32.7,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2017,10.03,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2017,-4.004,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2017,1.416,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,9.357,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,12.092,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,23.946,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,30.3,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2016,10.689,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2016,25.204,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2016,8.512,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,3.484,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,5.602,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,18.419,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,27.041,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2015,4.962,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2015,17.098,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Sri Lanka,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2015,11.923,,,Moneda: LKA - Rupia de Sri Lanka (LKR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,14.026,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,9.478,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,20.203,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,21.987,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,-11.18,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,20.512,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,10.719,,,Moneda: MDV - Rufiyaa (MVR),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,11.843,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,27.557,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,3.038,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,-14.329,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2016,34.056,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2016,37.816,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Maldivas,EIGH - Encuesta sobre Ingresos y Gastos de los Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2016,8.996,Ruptura de serie,,Moneda: MDV - Rufiyaa (MVR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2024,0.008,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2024,9.015,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2024,9.584,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2024,-9.521,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2024,9.715,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
